 fetch_ts_utc,timestamp_utc,timestamp_local,MMSI,NAME,CALLSIGN,IMO,TYPE,LATITUDE,LONGITUDE,SOG,COG,HEADING,ROT,NAVSTAT,A,B,C,D,DRAUGHT,DEST,ETA
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.773181+00:00,2025-12-29T15:46:17.773181+01:00,244070507,DYLANNI,PC 3757,0,79,51.88923,5.50254,9.2,264.7,267,0,0,134,1,6,6,3.6,TIEL,12-22 05:28
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.773669+00:00,2025-12-29T15:46:17.773669+01:00,244670297,SABLO,PA3725,0,79,51.80938,4.87728,0,360,511,128,5,57,10,4,5,2.5,BIJNA KERST,11-27 17:32
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.774165+00:00,2025-12-29T15:46:17.774165+01:00,245384000,TERSCHELLING,PBVC,8802662,55,52.95876,4.77855,0,13.2,159,-2,5,18,26,6,4,3,DEN HELDER,12-29 20:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.774650+00:00,2025-12-29T15:46:17.774650+01:00,244150610,HOLLAND 1,PC8287,0,33,52.41289,4.8712,0.1,261.3,219,0,5,70,0,0,10,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.775142+00:00,2025-12-29T15:46:17.775142+01:00,244012965,SPERWER,PD9960,0,79,53.00204,5.65252,0,360,511,128,0,37,21,7,1,2.5,WADDENZEE,10-22 12:05
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.775630+00:00,2025-12-29T15:46:17.775630+01:00,244034517,LADY M,PB5971,0,37,52.19898,4.51118,0,360,511,128,15,10,3,3,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.776124+00:00,2025-12-29T15:46:17.776124+01:00,244710482,BEATRIX,PF2345,0,69,52.92895,5.54227,0,360,511,128,5,14,4,2,4,1.1,ELAHUIZEN,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.776617+00:00,2025-12-29T15:46:17.776617+01:00,538007874,SEACOR   OHIO,V7UR8,9659385,99,52.95693,4.70421,8.7,51.5,49,0,0,20,64,14,3,4.6,NL DEN HELDER,12-29 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.777102+00:00,2025-12-29T15:46:17.777102+01:00,244013558,WAL-NOOD 1,PE9700,0,69,52.62928,4.75625,1.6,57.7,511,128,0,13,3,3,3,0,,01-11 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.777851+00:00,2025-12-29T15:46:17.777851+01:00,414576000,XIN JI XING,BOUW5,9256872,70,51.25624,4.23004,0,324.6,208,0,5,203,22,12,20,9.6,ANTWERP,12-10 13:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.778639+00:00,2025-12-29T15:46:17.778639+01:00,244170642,THE EMPEROR,PE4182,0,69,52.37036,4.94669,0,360,511,128,0,10,0,2,2,0.3,AMSTERDAM,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.779409+00:00,2025-12-29T15:46:17.779409+01:00,244615608,EGBERTHA,PA3361,0,52,52.87627,5.36292,0,0,511,128,15,6,13,3,2,2,HARLINGEN,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.780148+00:00,2025-12-29T15:46:17.780148+01:00,244013027,KEDIA,PC5053,0,79,51.97677,5.90744,0,360,511,128,5,68,12,4,5,0,ARNHEM,12-17 15:26
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.780695+00:00,2025-12-29T15:46:17.780695+01:00,244660713,ANTONIE,PF7134,0,20,52.41091,4.85769,0.6,359.3,511,128,5,78,10,8,4,3.5,PETROLEUMHAVEN AMSTE,07-30 16:29
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.781260+00:00,2025-12-29T15:46:17.781260+01:00,244130655,PRINSLANDER,PB3706,0,37,51.65555,4.37228,0,360,511,128,5,18,9,4,2,0,DINTELOORD,01-22 20:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.781838+00:00,2025-12-29T15:46:17.781838+01:00,244033000,TRIDENS,PBVO,8821852,90,52.10137,4.26802,0,236.9,310,0,5,38,36,6,6,5.4,SCHEVENINGEN,12-19 14:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.782512+00:00,2025-12-29T15:46:17.782512+01:00,269057351,RP ZUG,HE7351,0,80,51.85933,6.07433,0.3,90,511,128,5,100,10,3,9,0.7,ARNHEM,12-28 12:45
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.783178+00:00,2025-12-29T15:46:17.783178+01:00,205210870,DOMINO,OQ2108,0,37,51.30046,4.56589,0,0,511,128,0,19,6,3,2,0.1,BRECHT,08-12 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.783834+00:00,2025-12-29T15:46:17.783834+01:00,244028646,DE PULSE,PC9844,0,37,52.37629,5.07925,3.8,220.3,511,128,15,5,5,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.784440+00:00,2025-12-29T15:46:17.784440+01:00,253140000,HONDIUS,L X H O,0,90,51.16031,3.77383,0,338.4,511,128,5,33,32,7,12,3.7,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.785064+00:00,2025-12-29T15:46:17.785064+01:00,244032287,AMELIE ZAHRA,PC5265,0,69,52.38261,4.85936,0.1,25.9,511,128,0,10,1,2,2,0.7,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.785684+00:00,2025-12-29T15:46:17.785684+01:00,244810215,WATERPIEPER,PF4546,0,0,53.00217,5.65247,0,327.3,511,128,5,2,12,3,1,1.2,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.786347+00:00,2025-12-29T15:46:17.786347+01:00,255916087,CAPTAIN M.KYRIAKOU,CQ2516,1025411,80,52.40226,4.77348,0,354.8,18,0,5,123,27,2,21,7.7,NLAMS,12-27 21:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.786984+00:00,2025-12-29T15:46:17.786984+01:00,244006027,KARMA,PG7015,0,36,52.40444,4.88531,0,295,511,128,15,12,4,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.787636+00:00,2025-12-29T15:46:17.787636+01:00,244033316,THE DREAM,PG5844,0,69,52.37496,4.88533,3.6,27.2,511,128,0,2,15,1,3,1,AMSTERDAM,01-01 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.788233+00:00,2025-12-29T15:46:17.788233+01:00,245365000,L-9568,PAYN,9483918,35,52.95685,4.79456,0,37.7,340,0,5,14,2,1,3,0.7,TEXEL,04-23 18:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.788898+00:00,2025-12-29T15:46:17.788898+01:00,249849000,VB CARLO MAGNO,9HA6407,9341251,52,51.88289,4.42299,0,304.4,108,-9,5,20,35,8,7,5,FRISOHAVEN,12-13 19:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.789422+00:00,2025-12-29T15:46:17.789422+01:00,244125754,BRIES,PF6528,0,36,52.6361,5.05845,0,0,0,128,15,9,0,3,0,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.789996+00:00,2025-12-29T15:46:17.789996+01:00,244750650,MOSELLA,PD2676,0,79,52.56872,5.89785,0,0,511,128,15,72,13,9,2,0.2,HIAMBACHT,12-31 18:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.790500+00:00,2025-12-29T15:46:17.790500+01:00,244400697,INTO THE BLUE,PA4158,0,36,51.57638,3.63533,3.6,103.3,511,128,15,0,0,4,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.790997+00:00,2025-12-29T15:46:17.790997+01:00,244690909,VOORZAAN III,PD3196,0,52,52.42064,4.851,0,360,511,128,5,8,7,4,1,2,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.791618+00:00,2025-12-29T15:46:17.791618+01:00,371046000,NORD LION,3FCN4,9673173,70,51.25899,4.23792,0.1,357.8,27,0,5,111,21,17,6,6.2,ANTWERP,12-23 21:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.792117+00:00,2025-12-29T15:46:17.792117+01:00,244710457,DOCKYARD V,PE7291,0,0,51.91603,4.48302,0,0,511,128,5,11,14,2,4,0.3,ROTTERDAM;,11-22 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.792653+00:00,2025-12-29T15:46:17.792653+01:00,245782000,LEON-H,PHBP,1013212,33,53.32414,6.92198,0,56,42,0,0,9,15,2,8,1.3,DELFZIJL,03-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.793216+00:00,2025-12-29T15:46:17.793216+01:00,244670723,DE FRIESLAND,PE3182,0,80,52.97128,5.89624,0,262.5,511,128,0,57,13,3,4,2.4,HEERENVEEN,01-10 21:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.793805+00:00,2025-12-29T15:46:17.793805+01:00,244100731,THALES,PF9044,0,69,51.91399,4.48514,0,360,511,128,15,8,21,1,6,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.794448+00:00,2025-12-29T15:46:17.794448+01:00,269057581,RP ANTWERPEN,HE7581,0,90,51.47037,3.71245,0.9,44.2,511,128,0,101,9,6,6,3,ZEELAND REFINERY ZR,12-26 10:15
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.795071+00:00,2025-12-29T15:46:17.795071+01:00,244130872,TNB AMBITION,OT3473,0,89,51.78633,4.64045,0.1,360,511,128,0,105,10,9,4,0,ROTTERDAM,05-07 13:40
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.795565+00:00,2025-12-29T15:46:17.795565+01:00,246759000,WATERSTROOM,PCIW,9428047,52,53.445,6.82379,0,217.4,104,0,0,10,19,5,5,4.8,HARBOUR TOWAGE,08-01 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.796089+00:00,2025-12-29T15:46:17.796089+01:00,244131000,ZK5 KLAAS SR,PCDK,0,30,53.33512,6.30279,0,275.2,511,128,0,16,4,1,5,2,LAUWERSOOG,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.796560+00:00,2025-12-29T15:46:17.796560+01:00,352003115,TRITON CENTURY,3E5999,9805702,70,51.41924,2.66588,0.3,7.5,37,0,1,201,28,20,12,11.5,BEGNE,12-21 21:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.797057+00:00,2025-12-29T15:46:17.797057+01:00,244615505,SPES,PH3871,0,37,52.58538,5.83485,0,360,511,128,0,0,33,3,3,0,KAMPEN,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.797569+00:00,2025-12-29T15:46:17.797569+01:00,244377000,UK48 NOVA CURA,PGKE,6801834,30,51.23504,2.93141,0,56.4,136,0,5,7,21,3,3,2.8,,09-10 10:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.798201+00:00,2025-12-29T15:46:17.798201+01:00,264163523,SPERANTA EL,YP3523,0,20,51.89704,4.4885,0,198.4,511,128,0,10,100,6,6,2.4,ROTTERDAM,12-24 20:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.798852+00:00,2025-12-29T15:46:17.798852+01:00,244710450,HAVENDIENST 2,PD3742,0,52,51.91649,4.48305,0,0,511,128,0,5,22,4,1,0.2,ROTTERDAM,04-08 13:16
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.799668+00:00,2025-12-29T15:46:17.799668+01:00,244025986,DE VRIJHEID,PF4037,0,37,51.52983,4.22447,0,360,511,128,15,0,0,0,0,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.800430+00:00,2025-12-29T15:46:17.800430+01:00,246561000,MARSDIEP,PBDT,8675681,35,52.96178,4.7804,0,184,511,128,5,0,20,4,2,1.5,1,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.800945+00:00,2025-12-29T15:46:17.800945+01:00,244020401,D.G. HARMSEN,PC4115,0,37,51.91668,4.48426,0,360,511,128,5,7,20,4,3,2.5,RDAM WIJNHAVEN,08-15 19:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.801458+00:00,2025-12-29T15:46:17.801458+01:00,244820955,DR IR JOHAN VAN VEEN,PG3435,0,37,51.97023,5.34994,0,360,511,128,5,6,17,3,3,1.8,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.802034+00:00,2025-12-29T15:46:17.802034+01:00,244022912,GIULIANA,PG3393,0,69,52.33509,4.91661,0,360,511,128,0,2,9,1,2,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.802546+00:00,2025-12-29T15:46:17.802546+01:00,244660477,CARPE NOCTEM,PD2585,0,80,51.69152,4.61339,0.2,173.6,339,0,1,98,12,8,4,2.8,KERKDRIEL,12-28 01:04
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.803058+00:00,2025-12-29T15:46:17.803058+01:00,244740711,DE RIKUS,PD9062,0,37,53.36448,5.22284,0,0,511,128,0,6,14,1,4,0.2,TERSCHELLING,12-21 14:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.803619+00:00,2025-12-29T15:46:17.803619+01:00,636023377,DICTADOR,5LNK5,1055430,80,51.78889,3.31201,0.4,288.2,22,-7,1,131,19,5,18,6.5,BE_ANR,12-24 09:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.804145+00:00,2025-12-29T15:46:17.804145+01:00,205335910,GALATEA,OR3359,0,37,51.33147,3.20127,0,360,511,128,15,6,6,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.804656+00:00,2025-12-29T15:46:17.804656+01:00,205531890,EENDRACHT 4,OT5318,0,99,51.1093,3.74399,0,360,511,128,15,5,5,2,2,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.805169+00:00,2025-12-29T15:46:17.805169+01:00,538011447,SILVERSTONE,V7A2977,1034187,80,51.88213,4.27404,0,230.2,250,0,5,212,38,30,14,8.2,NLRTM,12-23 21:15
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.805662+00:00,2025-12-29T15:46:17.805662+01:00,244740950,ORION,PG4433,0,69,52.69986,5.2906,0,0,511,128,5,24,0,2,3,0.2,ENKHUIZEN?,12-31 23:59
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.806174+00:00,2025-12-29T15:46:17.806174+01:00,244690573,AMPHIRO,PB2466,0,37,51.83194,4.55406,0,360,511,128,0,14,8,3,3,1.8,BARENDRECHT,08-24 18:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.806697+00:00,2025-12-29T15:46:17.806697+01:00,244630251,SALVA,PD9114,0,79,51.91096,4.51816,0,360,170,0,5,94,16,6,6,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.807285+00:00,2025-12-29T15:46:17.807285+01:00,244770802,SHADOW,PD8394,0,37,51.8841,5.28582,0,0,511,128,15,6,3,1,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.807860+00:00,2025-12-29T15:46:17.807860+01:00,244058390,ALVARO,PG4465,0,37,52.45681,5.82298,0.3,360,511,128,15,14,6,3,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.808399+00:00,2025-12-29T15:46:17.808399+01:00,205564190,DON ZIMMANI,OT2954,0,79,51.57798,6.66083,4.8,91.1,92,0,0,159,13,5,7,3,DILLINGEN,12-31 18:42
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.808951+00:00,2025-12-29T15:46:17.808951+01:00,246583000,RWS 75,PH4653,9479125,99,51.52008,4.00557,0,341,332,0,0,12,12,3,3,0,WEMELDINGE,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.809466+00:00,2025-12-29T15:46:17.809466+01:00,205554800,LIEVE II,OS5548,0,37,51.17696,5.58809,0,303.7,511,128,15,8,3,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.810066+00:00,2025-12-29T15:46:17.810066+01:00,205354670,MISTRAL,OQ3546,0,37,51.23286,4.4151,0,92,511,128,15,4,7,1,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.810840+00:00,2025-12-29T15:46:17.810840+01:00,211256440,AMRUM,DLVR,0,55,53.34394,7.1899,0,326.6,94,0,5,9,8,2,2,1.2,ON_PATROL,12-31 16:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.811598+00:00,2025-12-29T15:46:17.811598+01:00,244620012,KP1,PB4593,0,33,52.39673,4.86008,0,360,511,128,15,5,6,2,2,0,AMSTERDAM,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.812239+00:00,2025-12-29T15:46:17.812239+01:00,211664930,GEREON,DB6175,0,99,50.95422,6.98394,0,360,228,0,5,8,13,2,3,1.1,,01-01 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.812949+00:00,2025-12-29T15:46:17.812949+01:00,244200501,STERRENWIND,PI3603,0,69,52.64019,6.07308,0,360,511,128,8,32,0,3,3,1.5,IJSSELMEER,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.813476+00:00,2025-12-29T15:46:17.813476+01:00,244100291,VRIJSTATE,PI7643,0,69,52.77703,5.95287,0,273.1,511,128,5,5,22,1,5,1,KALENBERG,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.813978+00:00,2025-12-29T15:46:17.813978+01:00,244700986,VIRTUS,PG7981,0,79,51.91107,4.58066,0,360,511,128,5,60,10,5,3,0,WEER TERUG,01-02 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.814568+00:00,2025-12-29T15:46:17.814568+01:00,244864063,NAUTICAL DUTCHIES,PG7303,0,37,51.44762,3.58892,0.1,360,511,128,15,13,4,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.815220+00:00,2025-12-29T15:46:17.815220+01:00,244260867,PAX,PI4278,0,37,51.9733,5.84379,0,360,511,128,5,28,5,2,4,1.5,OOSTERBEEK,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.815887+00:00,2025-12-29T15:46:17.815887+01:00,244087000,GOUWE,PAMO,9152624,35,52.96122,4.78057,0,351.9,34,0,5,8,20,3,5,0,DEN HELDER,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.816541+00:00,2025-12-29T15:46:17.816541+01:00,244042970,IMAGINE,PD5634,0,36,52.96071,4.7717,0,360,511,128,15,9,6,4,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.817119+00:00,2025-12-29T15:46:17.817119+01:00,636093060,BRUCE,D5LJ6,9741140,70,53.63195,6.18845,0.2,132.7,332,0,1,135,12,6,17,6.2,TBA,12-27 22:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.817625+00:00,2025-12-29T15:46:17.817625+01:00,244182833,RAN,PC2003,0,37,53.17447,5.433,0,360,511,128,5,15,5,3,3,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.818269+00:00,2025-12-29T15:46:17.818269+01:00,205085300,SOMTRANS XI,OT4853,0,80,51.1512,3.77936,0,360,511,128,0,124,11,9,6,3.4,GHENT,12-26 16:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.818910+00:00,2025-12-29T15:46:17.818910+01:00,205719000,BLANEW,ORSP,0,53,51.32011,3.19151,0,343.5,511,128,15,14,8,11,11,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.819590+00:00,2025-12-29T15:46:17.819590+01:00,205594000,WANDELAAR PILOT,ORPW,9569011,50,51.36982,2.72961,1.3,223.8,303,5,0,15,46,1,24,6.3,OOSTENDE,10-24 06:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.820379+00:00,2025-12-29T15:46:17.820379+01:00,228468800,ECO ZEPHYR,FNAB,9985978,70,52.00292,4.01495,12.7,302.9,305,6,0,12,136,8,19,6.9,NLRTM>FIKTK,01-02 03:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.820960+00:00,2025-12-29T15:46:17.820960+01:00,244180219,LIBERTY,PB9127,0,37,51.89519,4.21844,0,144.6,511,128,15,4,6,1,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.821497+00:00,2025-12-29T15:46:17.821497+01:00,244710390,BAREND,PI2715,0,99,51.82888,4.66679,0,360,332,0,5,108,2,5,6,0.1,ZWIJNDRECHT,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.821998+00:00,2025-12-29T15:46:17.821998+01:00,244010770,TEUNIS,PD3211,0,79,51.1276,3.76702,0,360,127,0,5,96,13,5,7,4.5,VLISSINGEN,12-27 22:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.822493+00:00,2025-12-29T15:46:17.822493+01:00,244008721,ROOS,PF5268,0,37,51.98655,5.05878,0,190,511,128,15,8,10,1,4,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.822993+00:00,2025-12-29T15:46:17.822993+01:00,244742339,ADAMIL,PI8919,0,37,51.6735,4.08009,0,360,511,128,15,6,4,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.823524+00:00,2025-12-29T15:46:17.823524+01:00,207290000,MULTRATUG 22,LZRD,8662787,52,51.45991,3.67388,0,12.7,336,0,5,6,13,2,4,0,WESTERSCHELDT AREA,12-05 12:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.824022+00:00,2025-12-29T15:46:17.824022+01:00,205517590,TRAFUCO 8,OT5175,0,0,51.25566,4.37719,0,360,511,128,5,54,10,3,4,0,ANTWERP DRY DOCKS,05-15 21:21
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.824520+00:00,2025-12-29T15:46:17.824520+01:00,244750666,JONATHAN,PG8340,0,0,52.58893,6.09169,0,282.2,511,128,5,32,8,5,2,2.5,HASSELT-KMP-HASSELT,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.825010+00:00,2025-12-29T15:46:17.825010+01:00,253796000,ESTRELLA,LXEE,0,52,52.10101,4.26856,0,360,511,128,0,16,20,5,5,4.6,SCHEVENINGEN,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.825692+00:00,2025-12-29T15:46:17.825692+01:00,244620114,GEEGEE GROOT G,PG4297,0,37,52.56147,4.73892,0.2,360,511,128,15,6,4,2,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.826680+00:00,2025-12-29T15:46:17.826680+01:00,244170814,ECHO,PE9182,0,52,51.92137,4.2495,0,360,511,128,5,14,2,4,1,1.8,/,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.827385+00:00,2025-12-29T15:46:17.827385+01:00,205528090,LOUISA 2,OT5280,0,0,52.43198,4.82536,0,360,511,128,0,70,8,2,6,0,MAASBRACHT,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.827984+00:00,2025-12-29T15:46:17.827984+01:00,244700075,BATTENOORD,PD5296,0,79,51.77299,4.19027,0,153.7,50,0,5,103,2,6,5,3,THATS THE QUESTION,09-28 16:34
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.828546+00:00,2025-12-29T15:46:17.828546+01:00,244022784,ECLIPS,PG2219,0,37,51.92963,4.43941,0,34.5,511,128,15,4,11,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.829110+00:00,2025-12-29T15:46:17.829110+01:00,244816817,GROTE MEID,PF7603,0,37,52.94698,5.40564,0,360,511,128,15,7,7,1,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.829613+00:00,2025-12-29T15:46:17.829613+01:00,244670877,AFHANKELIJK,PD6890,0,79,51.81432,4.65858,0,0,511,128,5,74,11,4,6,0.1,LOCHEM,12-22 18:14
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.830099+00:00,2025-12-29T15:46:17.830099+01:00,244740814,INVOTIS VII,PG7308,0,79,51.89334,4.3286,7.7,87.2,511,128,0,37,5,3,6,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.830602+00:00,2025-12-29T15:46:17.830602+01:00,244849000,KRAKESANDT,PELG,9823807,33,51.45916,4.00697,0,185.5,346,0,5,13,93,12,4,3.5,HANSWEERT,12-17 20:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.831197+00:00,2025-12-29T15:46:17.831197+01:00,232063611,VBW SEVEN SEAS,MSTT9,0,90,53.21541,6.59635,0,360,511,128,5,12,2,3,3,1.3,GRONINGEN,12-08 10:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.831741+00:00,2025-12-29T15:46:17.831741+01:00,219031135,LIKYA THERESA,OZDG2,9479711,80,51.25914,4.32809,0,177.5,28,0,5,77,22,9,7,5.5,FRPJE,12-31 11:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.832250+00:00,2025-12-29T15:46:17.832250+01:00,244170977,LINDUS,PE7395,0,99,51.41821,4.23688,7.1,352.8,511,128,0,76,10,4,5,2.7,STAMPERSGAT,12-28 06:26
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.832771+00:00,2025-12-29T15:46:17.832771+01:00,244550000,ESB HYDROGRAAF,PAIC,9887798,35,52.96247,4.78274,0,360,511,128,5,7,9,2,2,1,SURVEY,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.833268+00:00,2025-12-29T15:46:17.833268+01:00,244182507,CASSIOPEIA,PF8877,0,36,52.83628,5.70508,4.8,106.9,511,128,15,10,0,1,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.833762+00:00,2025-12-29T15:46:17.833762+01:00,244660265,LIJNBAANSGRACHT,PD9429,0,0,52.41551,4.86619,0,18.4,511,128,8,50,10,3,4,2.5,,01-16 08:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.834252+00:00,2025-12-29T15:46:17.834252+01:00,244060298,SOMTRANS XVII,PD4609,0,21,51.78627,4.75991,8.7,44.9,511,128,0,110,0,14,0,2.8,DORMAGEN,12-11 09:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.834772+00:00,2025-12-29T15:46:17.834772+01:00,244060924,FIXUT MARIS,PH5521,0,79,51.86607,4.28579,8.1,267.4,511,128,0,125,10,6,17,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.835294+00:00,2025-12-29T15:46:17.835294+01:00,211535300,MAIN-SPESSART,DC9844,0,90,51.6963,7.10025,0,193.2,237,0,5,95,15,5,6,0,MARL  EVONIK,12-29 10:25
